NU_CNPB_PLANO_DA;ID_BENEFICIO_DA;NM_BENEFICIO_DA;IN_PROGRAMADO;NM_REGIME_FINANCEIRO;NM_METODO_FINANCIAMENTO;TE_REGRA_NIVEL_BASICO;IN_AGREGACAO
2003002618;114851;PECÚLIO POR MORTE;0;Capitalização;AGREGADO;O PECÚLIO SERÁ IGUAL A 15 VEZES 60% DO SALÁRIO-REAL-DE-BENEFÍCIO OU A 15 VEZES O SALÁRIO-BÁSICO, SE ESTE FOR SUPERIOR.SE A MORTE DECORRER DE ACIDENTE DE TRABALHO, O PECÚLIO SERÁ UMA IMPORTÂNCIA IGUAL A 30 VEZES 60% DO SALÁRIO-REAL-DE-BENEFÍCIO, OU A 30 VEZES O SALÁRIO-BÁSICO, SE ESTE FOR SUPERIOR. O VALOR DO PECÚLIO NÃO PODERÁ EXCEDER AO EQUIVALENTE A 40 VEZES O TETO DO SALÁRIO-DE-CONTRIBUIÇÃO PARA A PREVIDÊNCIA SOCIAL, P/ COBERTURA DO MESMO PARTICIPANTE,RESSALVADA A HIPÓTESE DE MORTE POR ACIDENTE DO TRABALHO, EM QUE O VALOR DO PECÚLIO TERÁ POR LIMITE A DIFERENÇA ENTRE O DOBRO DESSE VALOR MÁXIMO E O VALOR DO PECÚLIO INSTITUÍDO PELA LEI Nº 6.367, DE 19/10/1976. NO CASO DE PARTICIPANTE APOSENTADO, O PECÚLIO POR MORTE SERÁ IGUAL A 15 VEZES 60% DO SEU SALÁRIO-DE-CÁLCULO DO MÊS PRECEDENTE AO DO FALECIMENTO.;0
1994002174;115948;PECÚLIO POR MORTE;0;Repartição Simples;;"PAGAMENTO ÚNICO: ATIVO         = 2 X SRB
                                    ASSISTIDO = 2 X VALOR BENEF DE SUPL QUE RECEBIA     

SRB=70% DA MÉDIA ARITMÉTICA DOS 36 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO, LIMITADO CONFORME REGULAMENTO.";0
1986000338;115909;PECÚLIO POR MORTE;0;Capitalização;IDADE DE ENTRADA;O PECÚLIO POR MORTE SERÁ CONCEDIDO NA FORMA DE PAGAMENTO ÚNICO, DE VALOR IGUAL AO DÉCUPLO DO SALÁRIO REAL DE BENEFÍCIO (SRB) DO PARTICIPANTE FALECIDO. DO VALOR DO PECÚLIO POR MORTE SERÃO DESCONTADOS EVENTUAIS DÉBITOS RESIDUAIS PROVENIENTES DE EMPRÉSTIMOS CONCEDIDOS PELO INERGUS AO PARTICIPANTE FALECIDO, DESDE QUE NÃO COBERTOS POR SEGURO.;0
2020000474;115899;PECÚLIO POR MORTE;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;BENEFÍCIO DE PECÚLIO POR MORTE CONSIDERADO BENEFÍCIO DE RISCO, DE PAGAMENTO ÚNICO.;0
2014000311;115850;PECÚLIO POR MORTE;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;PECÚLIO POR MORTE, CONSIDERADO BENEFÍCIO DE RISCO, DE PAGAMENTO ÚNICO.;0
2015001247;115855;PECÚLIO POR MORTE;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;OCORRENDO O FALECIMENTO DO PARTICIPANTE CDT, DO AUTOPATROCINADO, OU DO ASSISTIDO, CASO ESTE TENHA ADERIDO AO APORTE ADICIONAL POR MORTE, SERÁ CREDITADO PELA PREVÊS, NO FUNDO PESSOAL ÓBITO, O VALOR REFERENTE A COBERTURA POR MORTE RECEBIDO PELA COMPANHIA SEGURADORA.;0
1979004447;115838;PECÚLIO POR MORTE;0;Capitalização;AGREGADO;10 VEZES O SALÁRIO DA MATRIZ DO PARTICIPANTE, NO MÊS DE OCORRÊNCIA DO ÓBITO, LIMITADO A 40 VEZES O MAIOR SALÁRIO DE CONTRIBUIÇÃO À PREVIDÊNCIA SOCIAL, NA DATA DO ÓBITO.;0
2004000211;115827;PECÚLIO POR MORTE;0;Capitalização;AGREGADO;". 3 X SRB<BR>
. SRB = MÉDIA ARITMÉTICA SIMPLES DOS ÚLTIMOS 12 SALÁRIOS DE PARTICIPAÇÃO, CORRIGIDOS PELO INPC<BR>";0
2000008429;115786;PECÚLIO POR MORTE;0;Repartição Simples;;"PAGAMENTO ÚNICO: 10 X SRB.
 REPARTIÇÃO SIMPLES";0
1987000129;116085;PECÚLIO POR MORTE;0;Capitalização;AGREGADO;"PARTICIPANTES DESTINATÁRIOS E PARTICIPANTES AGREGADOS:
(1 X SRB < OU = LP)/ DEPENDENTES
SRB - SALÁRIO REAL DE BENEFÍCIOS = 1/12SP < OU = VM < OU = 3 VEZES O TETO RGPS
SP= SOMA DOS 12 SALARIOS DE PARTICIPAÇÃO  ANTERIORES AO MES DA DATA DA AQUISIÇÃO DO DIREITO.
VM = 100% DOS VENCIMENTOS MENSAIS AUFERIDOS POR EMPREGADOS DA ATIVA, DA MESMA PATROCINADORA, EXERCENTE DE CARGO OU FUNÇÃO EQUIVALENTE.

ASSISTIDO:
(1 X VS < OU = LP) / DEPENDENTES
VS = VALOR DE SUPLEMENTAÇÃO QUE O PARTICIPANTE ESTAVA RECEBENDO.

LP = LIMITADOR DO PECÚLIO R$ 3.518,97/MAIO 2004 QUE SERA ATUALIZADO NA MESMA DATA DO REAJUSTE DOS BENEFÍCIOS COM BASE NA VARIAÇÃO DO INPC/IBGE";0
2005003956;115940;PECÚLIO POR MORTE;0;Capitalização;AGREGADO;"""	PARTICIPANTE  ATIVO:
10  X  SRB <= 8(OITO) VEZES O LMSC

""	PARTICIPANTE ASSISTIDO (BENEFÍCIO DE SUPLEMENTAÇÃO):
10  X (SB + RGPS)<= 8(OITO)VEZES O LMSC 

(SRB-SALÁRIO REAL DE BENEFÍCIO = O MENOR VALOR ENTRE: A) MÉDIA ARITMÉTICA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO OU DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO CORRIGIDOS MONETARIAMENTE, LIMITADA A 70% DO ÚLTIMO SALÁRIO DE PARTICIPAÇÃO, O QUE FOR MAIOR; E, B) 3 (TRÊS) VEZES O TETO DO SALÁRIO DE BENEFÍCIO DA PREVIDÊNCIA OFICIAL.); (LMSC: LIMITE MÁXIMO DO SALÁRIO DE CONTRIBUIÇÃO A PREVIDÊNCIA SOCIAL OFICIAL);(RGPS: VALOR DO BENEFÍCIO BÁSICO CORRESPONDENTE DA PREVIDÊNCIA SOCIAL OFICIAL, NA DATA DO FALECIMENTO); (SB: SUPLEMENTAÇÃO DEVIDA PELO PLANO NA DATA DO FALECIMENTO)";0
1996002856;115956;PECÚLIO POR MORTE;0;Capitalização;IDADE DE ENTRADA;"PARTICIPANTE ATIVO: 10(DEZ) VEZES A SRB LIMITADO A 8 (OITO) VEZES O VEZES O LIMITE MÁXIMO DO SALÁRIO-DE-CONTRIBUIÇÃO DA PREVIDÊNCIA SOCIAL. SRB IGUAL A MÉDIA ARITIMÉTICA SIMPLES DOS 12(DOZE) ÚLTIMOS SALÁRIOS DE CONTRIBUIÇAO, CONTADOS A PARTIR DO MÊS ANTERIOR AO DO MOMENTO DA AQUISIÇÃO DO DIREITO, REAJUSTADOS PELO INPC, LIMITADO A 70% DO ÚLTIMO.
PARTICIPANTE ASSISTIDO: 10 (DEZ) VEZES O RESULTADO DA ADIÇÃO DO VALOR DA ÚLTIMA SUPLEMENTAÇÃO RECEBIDA E O VALOR DO BENEFÍCIO CORRESPONDENTE PAGO PELA PREVIDÊNCIA SOCIAL LIMITADO A  8 (OITO) VEZES O VEZES O LIMITE MÁXIMO DO SALÁRIO-DE-CONTRIBUIÇÃO DA PREVIDÊNCIA SOCIAL.";0
2021001156;116282;PECÚLIO POR MORTE;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"OCORRENDO O FALECIMENTO DO PARTICIPANTEVINCULADO OU SUA INVALIDEZ, ELE OU SEU BENEFICIÁRIO, FARÁ JUS AO RESPECTIVO PECÚLIO, NO VALOR CORRESPONDENTE A 100% DO SALDO TOTAL, APURADO NA DATA DA RESCISÃO DO VÍNCULO EMPREGATÍCIO OU DO DESLIGAMENTO DA PATROCINADORA, DE ACORDO COM O VALOR DA QUOTA PATRIMONIAL DO MÊS ANTERIOR À DATA DO EVENTO, OU DO ÚLTIMO DISPONÍVEL.

OCORRENDO O FALECIMENTO DO PARTICIPANTE OU SUA INVALIDEZ, INCLUSIVE NA CONDIÇÃO DE AUTOPATROCINADO, ELE OU SEUS BENEFICIÁRIOS, FARÃO JUS A UM PECÚLIO POR MORTE OU POR INVALIDEZ, CONFORME O CASO, DE VALOR CORRESPONDENTE A 100% DO SALDO TOTAL EM PARCELA ÚNICA, APURADO NA DATA DO PAGAMENTO DE ACORDO COM
O VALOR DA QUOTA PATRIMONIAL DO MÊS ANTERIOR, OU DO ÚLTIMO VALOR DISPONÍVEL.";0
1994000619;116095;PECÚLIO POR MORTE;0;Capitalização;IDADE DE ENTRADA;"PARTICIPANTE ATIVO:
1 X SALÁRIO DE CONTRIBUIÇÃO AO PLANO

PARTICIPANTE ASSISTIDO:
1 X VC
VC = VALOR DE COMPLEMENTAÇÃO DE APOSENTADORIA QUE O PARTICIPANTE ESTAVA RECEBENDO.";0
1996001329;115770;PECÚLIO POR MORTE;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O PECÚLIO POR MORTE CORRESPONDERÁ A 100% (CEM POR CENTO) DO SALDO DE 
CONTA APLICÁVEL NA DATA DO CÁLCULO E SERÁ PAGO EM PARCELA ÚNICA.";0
1981001492;115776;PECÚLIO POR MORTE;0;Repartição Simples;;PAGAMENTO ÚNICO: 12 X SRB;0
1984000438;115717;PECÚLIO POR MORTE;0;Capitalização;IDADE DE ENTRADA;"3 X SRB.
SRB = SALARIO REAL DE BENEFICIO";0
2000008119;115713;PECÚLIO POR MORTE;0;Capitalização;AGREGADO;"X*SRB

X - PARA O PARTICIPANTE ATIVO OU FACULTATIVO, VALOR INTEIRO, Á ESCOLHA DO PARTICIPANTE, VARIANDO DO MÍNIMO DE 5 ATÉ O MÁXIMO DE 10.
    PARA O PARTICIPANTE VINCULADO OU ASSISTIDO, SERÁ A MÉDIA ARITMÉTICA SIMPLES DOS VALORES DE X ESCOLHIDOS PELO PARTICIPANTE RELATIVOS AOS 60 MESES ANTERIORES À PASSAGEM DO PARTICIPANTE A ESSA CONDIÇÃO DE PARTICIPANTE VINCULADO OU ASSISTIDO.
SRB- MÉDIA ARITMÉTICA SIMPLES DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES À DATA DO CÁLCULO, EXCLUINDO-SE O 13º SALÁRIO, CORRIGIDOS PELO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR-INPC";0
1999004183;115728;PECÚLIO POR MORTE;0;Capitalização;IDADE DE ENTRADA;3 * SRB. (SRB = SALÁRIO REAL DE BENEFÍCIO).;0
2000007538;115481;PECÚLIO POR MORTE;0;Capitalização;CRÉDITO UNITÁRIO PROJETADO;IGUAL AOS DEPÓSITOS NORMAIS FALTANTES PARA CONSTITUIR A RESERVA MATEMÁTICA PROGRAMADA DE BENEFÍCIOS A CONCEDER POR OCASIÃO DA MORTE EM ATIVIDADE. ESSE VALOR É ACRESCIDO DO SALDO FORMADO PARA APOSENTADORIA PROGRAMADA E SERÁ PAGO AOS DESIGNADOS DE ACORDO COM A OPÇÃO DE CADA UM, Á VISTA OU EM FORMA DE RENDA PROGRAMADA MENSAL. JÁ A MORTE DE ASSISTIDO, O PAGAMENTO SERÁ FEITO EM PARCELA ÚNICA AOS SEUS RESPECTIVOS HERDEIROS.;0
1979001618;115466;PECÚLIO POR MORTE;0;Capitalização;CRÉDITO UNITÁRIO PROJETADO;13 X SRB;0
2018001329;115496;PECÚLIO POR MORTE;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;SALDO DE CONTAS;0
1998003019;115530;PECÚLIO POR MORTE - ANTES DA APOSENTADORIA;0;Capitalização;AGREGADO;"O VALOR DO BENEFÍCIO DO PECÚLIO POR MORTE ANTES DA APOSENTADORIA SERÁ IGUAL A 10 (DEZ) VEZES O SALÁRIO REAL DE BENEFÍCIO, NÃO PODENDO ULTRAPASSAR O TETO DE 40 (QUARENTA) VEZES O MAIOR SALÁRIO DE CONTRIBUIÇÃO DA PREVIDÊNCIA SOCIAL.
NA HIPÓTESE DO FALECIMENTO DO PARTICIPANTE OCORRER DURANTE O PERÍODO DE AFASTAMENTO POR MOTIVO DE DOENÇA OU ACIDENTE, O SALÁRIO DE PARTICIPAÇÃO PARA APURAÇÃO DO SALÁRIO REAL DE BENEFÍCIO SERÁ AQUELE QUE TERIA DIREITO CASO ESTIVESSE EM ATIVIDADE NA PATROCINADORA, NA DATA DO CÁLCULO.
O BENEFÍCIO DO PECÚLIO POR MORTE SERÁ CALCULADO NA DATA DO FALECIMENTO DO PARTICIPANTE.";0
1998003019;115531;PECULIO POR MORTE - APOS A APOSENTADORIA;0;Capitalização;AGREGADO;"O VALOR DO BENEFÍCIO DO PECÚLIO POR MORTE SERÁ IGUAL A 10 (DEZ) VEZES A MÉDIA ARITMÉTICA DOS 12 (DOZE) ÚLTIMOS BENEFÍCIOS ANTERIOR AO ÓBITO, NÃO PODENDO ULTRAPASSAR O TETO DE 40 (QUARENTA) VEZES O MAIOR SALÁRIO-DE-CONTRIBUIÇÃO DA PREVIDÊNCIA SOCIAL.
NÃO SERÁ CONSIDERADO PARA APURAÇÃO DO VALOR DO PECÚLIO, O BENEFÍCIO ADICIONAL, SE HOUVER, DECORRENTE DOS RECURSOS PORTADOS E DAS CONTRIBUIÇÕES ADICIONAIS.
O BENEFÍCIO DO PECÚLIO POR MORTE SERÁ CALCULADO NA DATA DO FALECIMENTO DO PARTICIPANTE.";0
2000007074;112403;PECÚLIO POR MORTE - ASSISTIDOS;0;Repartição Simples;;3 (TRÊS) VEZES O VALOR DA RENDA MENSAL A QUE TERIA DIREITO O PARTICIPANTE NA DATA DA MORTE.;0
2000007074;112404;PECÚLIO POR MORTE - ATIVOS E AUTOPATROCINADOS;0;Repartição Simples;;"3(TRÊS) VEZES O VALOR DO SRB;SRB =  SALÁRIO REAL DE BENEFÍCIO, CORRESPONDENTE A 70% DA MÉDIA DOS 36 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO.";0
1979003718;110920;PECÚLIO POR MORTE - BD-DX;0;Capitalização;AGREGADO;"NO CASO DO ASSISTIDO DO PLANO BD-DX QUE, AO FALECER, ESTEJA RECEBENDO BENEFICIO REFERENTE AO PLANO BD-DX, O PECÚLIO CONSISTIRÁ NO PAGTO DE 6 PARCELAS MENSAIS, EQUIVALENTE A CADA UMA AO VALOR DE COMAP/BD-DX A QUE FARIA JUS SE ESTIVESSE VIVO. 
O PARTICIPANTE DO PLANO BD-DX QUE, AO FALECER, NÃO ESTEJA RECEBENDO O BENEFÍCIO REFERENTE AO PLANO BD-DX, O PECÚLIO CONSISTIRÁ NO PAGTO DE 6 PARCELAS MENSAIS, EQUIVALENDO CADA UMA AO VALOR DE COMAP-BD-DX A QUE FARIA JUS CASO DE TORNASSE INVÁLIDO NA DATA DE SEU FALECIMENTO, DESCONSIDERANDO PARA EFEITO DO CÁLCULO O LIMITE DE 80% DA REMUN. BÁSICA DO PARTICIPANTE NO MÊS ANTERIOR AO DE SUA HABILIT., CORRIGIDA MONET., A PARTIR DO MÊS DO ÚLTIMO REAJUSTE SALARIAL DE SUA CATEGORIA, ATÉ O MÊS DE SUA HABILITAÇÃO";0
1990001165;115300;PECULIO POR MORTE - FUNDADOR;0;Capitalização;AGREGADO;VALOR DO BENEFÍCIO OBTIDO PELA APLICAÇÃO DO MULTIPLICADOR (10, 20, 30, 40, 50, 60,70,80,90 OU 100) SOBRE SEU ÚLTIMO SALÁRIO DE PARTICIPAÇÃO (ATUALIZADO COM A PRIMEIRA NOVA CONTRIBUIÇÃO) DESCONTADO A AFA, SE JÁ CONCEDIDO. O VALOR É LIMITADO A 40 ( QUARENTA) VEZES O TETO DE BENEFÍCIOS DO RGPS. NOS CASOS EM QUE O VENCIMENTO BÁSICO É SUPERIOR AO TETO DE BENEFÍCIO DO RGPS E O MULTIPLICADOR DE ESCOLHA MAIOR QUE 40, O CÁLCULO É AJUSTADO PARA ENCONTRAR A  PARCELA DO SALÁRIO SOBRE A QUAL INCIDIRÁ O BENEFÍCIO E CONTRIBUIÇÃO.;0
2000002838;116061;PECULIO POR MORTE - GRUPO FUNDADOR/ALTERNATIVO INCORPORADO;0;Capitalização;AGREGADO;"O PECÚLIO POR MORTE CONSISTIRÁ NO PAGAMENTO AOS BENEFICIÁRIOS: NO CASO DE BENEFICIÁRIO DE PARTICIPANTE ORIUNDO DO PLANO FUNDADOR, AO DÉCUPLO DO SALÁRIO-REAL-DE-BENEFÍCIO DO PARTICIPANTE OU DA MÉDIA ARITMÉTICA SIMPLES DE SEU SALÁRIO-DE-PARTICIPAÇÃO, NO CASO DE NÃO HAVER CONTRIBUÍDO À ENTIDADE DURANTE 12 (DOZE) MESES, AMBOS APURADOS ATÉ O MÊS PRECEDENTE AO DO FALECIMENTO; NO CASO DE BENEFICIÁRIO DE PARTICIPANTE ORIUNDO DO PLANO ALTERNATIVO, AO DÉCUPLO DO SALÁRIO-REAL-DE-BENEFÍCIO, LIMITADO À IMPORTÂNCIA DE 40 (QUARENTA) VEZES O TETO DO SALÁRIO-DE-CONTRIBUIÇÃO PARA A PREVIDÊNCIA SOCIAL, AMBOS APURADO ATÉ O MÊS PRECEDENTE AO DO FALECIMENTO.NO CASO DE FALECIMENTO DE PARTICIPANTE QUE ESTEJA RECEBENDO BENEFÍCIO POR ESTE PLANO E QUE TENHA OPTADO PELA APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO PROPORCIONAL OU ESPECIAL SEM PREENCHER OS REQUISITOS DA CARÊNCIA ETÁRIA, O VALOR DO PECÚLIO SOFRERÁ A MESMA REDUÇÃO CORRESPONDENTE AO PERÍODO ANTECIPADO NA APOSENTADORIA DESTE PARTICIPANTE.";0
2000002838;116062;PECÚLIO POR MORTE - GRUPO PBS-TCS;0;Capitalização;AGREGADO;10*SRB. ONDE: SRB - SALÁRIO-REAL-DE-BENEFÍCIO, EQUIVALENTE A MÉDIA DOS 36 SALÁRIOS-DE-PARTICIPAÇÃO ANTERIORES AO MÊS DE INÍCIO DO BENEFÍCIO, CORRIGIDOS MÊS A MÊS PELO ÍNDICE GERAL MÉDIO DE VARIAÇÃO DOS SALÁRIOS DOS EMPREGADOS DAS PATROCINADORAS, ATÉ O MÊS DE INÍCIO DO BENEFÍCIO.;0
1989001238;112222;PECÚLIO POR MORTE - PARTICIPANTE ATIVO;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;CONSISTIRÁ NO PAGAMENTO ÚNICO DO SALDO DE CONTA APLICÁVEL. O SALDO DE CONTA APLICÁVEL CORRESPONDERÁ A 100% (CEM POR CENTO) DO SALDO DA CONTA DE CONTRIBUIÇÃO DO PARTICIPANTE E DA CONTA DE CONTRIBUIÇÃO PATROCINADORA, NA DATA DO CÁLCULO.;0
1990001165;115301;PECÚLIO POR MORTE - PPM;0;Capitalização;AGREGADO;UNIDADE DE REFERÊNCIA X MULTIPLICADOR, SENDO COMO MÍNIMO 10 VEZES A UNIDADE DE REFERÊNCIA.;0
1977000274;113815;PECÚLIO POR MORTE - SALDADO;0;Capitalização;AGREGADO;O PECÚLIO POR MORTE É UM BENEFÍCIO ÚNICO. OS BENEFICIÁRIOS TERÃO DIREITO A UMA RENDA MENSAL DE 2,5 (DUAS VEZES E MEIA) ACRESCIDO O VALOR DO BENEFÍCIO PREVIDENCIÁRIO, PERCEBIDO PELO ASSISTIDO NO MÊS DO ÓBITO.;0
1979001138;112272;PECÚLIO POR MORTE (ASSISTIDO);0;Capitalização;AGREGADO;PECÚLIO POR MORTE CORRESPONDE AO DÉCUPLO DA MÉDIA ARITMÉTICA DOS 12 (DOZE) ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES AO ÓBITO DO PARTICIPANTE OU ASSISTIDO, EXCLUÍDO OS RELATIVOS GRATIFICAÇÃO NATALINA E ABONO ANUAL, ATUALIZADOS PELOS MESMOS FATORES DE CORREÇÃO UTILIZADOS PELO RGPS PARA O SALÁRIO DE CONTRIBUIÇÃO.;0
1979001138;112273;PECÚLIO POR MORTE (PARTICIPANTE);0;Repartição Simples;;PECÚLIO POR MORTE CORRESPONDE AO DÉCUPLO DA MÉDIA ARITMÉTICA DOS 12 (DOZE) ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES AO ÓBITO DO PARTICIPANTE OU ASSISTIDO, EXCLUÍDO OS RELATIVOS GRATIFICAÇÃO NATALINA E ABONO ANUAL, ATUALIZADOS PELOS MESMOS FATORES DE CORREÇÃO UTILIZADOS PELO RGPS PARA O SALÁRIO DE CONTRIBUIÇÃO.;0
1999000765;114285;PECÚLIO POR MORTE ANTES APOSENTADORIA;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DO BENEFÍCIO DE PECÚLIO POR MORTE ANTES DA APOSENTADORIA SERÁ IGUAL A 100% DO SALDO DE CONTA DE PARTICIPANTE MAIS 100% DO SALDO DE CONTA DE PATROCINADORA PAGO DE UMA SÓ VEZ.;0
1997000229;115571;PECÚLIO POR MORTE ANTES DA APOSENTADORIA;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;CORRESPONDERÁ A 100% DO SALDO DE CONTA APLICÁVEL.;0
1999000765;114286;PECÚLIO POR MORTE APÓS A APOSENTADORIA;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;NO CASO DE MORTE DO PARTICIPANTE EM GOZO DE BENEFÍCIO DE RENDA, O BENEFÍCIO SERÁ EQUIVALENTE A UM PAGAMENTO ÚNICO IGUAL A 100% (CEM POR CENTO) DO SALDO DE CONTA REMANESCENTE.;0
2022000765;115412;PECÚLIO POR MORTE ASSISTIDO;0;Capitalização;AGREGADO;"10 VEZES O SRB; SRB = SUPLEMENTAÇÃO + INSS";0
2022001192;115423;PECÚLIO POR MORTE ASSISTIDO;0;Capitalização;AGREGADO;"10 VEZES O SRB; SRB = SUPLEMENTAÇÃO + INSS";0
2022001818;115436;PECÚLIO POR MORTE ASSISTIDO;0;Capitalização;AGREGADO;"10 VEZES O SRB; SRB = SUPLEMENTAÇÃO + INSS";0
2022001656;115796;PECÚLIO POR MORTE ASSISTIDO;0;Capitalização;AGREGADO;"10 VEZES O SRB; SRB = SUPLEMENTAÇÃO + INSS";0
2022001729;115808;PECÚLIO POR MORTE ASSISTIDO;0;Capitalização;AGREGADO;"10 VEZES O SRB; SRB = SUPLEMENTAÇÃO + INSS";0
1978000529;115887;PECÚLIO POR MORTE ASSISTIDO;0;Capitalização;AGREGADO;"10 VEZES O SRB; SRB = SUPLEMENTAÇÃO + INSS";0
1978000529;115888;PECÚLIO POR MORTE ATIVO;0;Capitalização;AGREGADO;"10 VEZES O SRB;
SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES A DATA DE INÍCIO, CORRIGIDOS PELO INPC(IBGE).";0
2022001729;115809;PECÚLIO POR MORTE ATIVO;0;Capitalização;AGREGADO;"10 VEZES O SRB;
SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES A DATA DE INÍCIO, CORRIGIDOS PELO INPC(IBGE).";0
2022001656;115797;PECÚLIO POR MORTE ATIVO;0;Capitalização;AGREGADO;"10 VEZES O SRB;
SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES A DATA DE INÍCIO, CORRIGIDOS PELO INPC(IBGE).";0
2022001818;115437;PECÚLIO POR MORTE ATIVO;0;Capitalização;AGREGADO;"10 VEZES O SRB;
SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES A DATA DE INÍCIO, CORRIGIDOS PELO INPC(IBGE).";0
2022001192;115424;PECÚLIO POR MORTE ATIVO;0;Capitalização;AGREGADO;"10 VEZES O SRB;
SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES A DATA DE INÍCIO, CORRIGIDOS PELO INPC(IBGE).";0
2022000765;115413;PECÚLIO POR MORTE ATIVO;0;Capitalização;AGREGADO;"10 VEZES O SRB;
SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO ANTERIORES A DATA DE INÍCIO, CORRIGIDOS PELO INPC(IBGE).";0
1979002665;111592;PECÚLIO POR MORTE DE APOSENTADO;0;Capitalização;AGREGADO;"10 . SRB

SRB = SALÁRIO-REAL-DE-BENEFÍCIO";0
1991001029;115207;PECÚLIO POR MORTE DE ASSISTIDO;0;Capitalização;AGREGADO;"10*SRB; ONDE:
1.1- SRB - SALÁRIO-REAL-DE-BENEFÍCIOS (CORRESPONDE A MÉDIA DOS 36 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO CORRIGIDOS) ANTERIORES À DATA DO FALECIMENTO OU A 10*SRB, SENDO O SRB DA DATA DA APOSENTADORIA CORRIGIDO PELO ÍNDICE GERAL MÉDIO DE VARIAÇÃO DOS SALÁRIOS DOS EMPREGADOS DAS PATROCINADORAS DESSE PLANO, ATÉ DEZEMBRO DE 2007 E A PARTIR DE JANEIRO DE 2008 REAJUSTADO COM BASE NA VARIAÇÃO DO INPC  OU QUALQUER OUTRO ÍNDICE QUE VIER A SUBSTITUÍ-LO NA FORMA DE LEI.";0
2006003674;112366;PECÚLIO POR MORTE DE ASSISTIDOS DECORRENTES DE BENEFÍCIOS PROGRAMADOS;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"PARA OS ASSISTIDOS: 2,5 VEZES O VALOR DO BENEFÍCIO DE PRESTAÇÃO CONTINUADA, ACRESCIDO DO VALOR DO BENEFÍCIO PREVIDENCIÁRIO.

SERÁ REDUZIDO O VALOR DO PECÚLIO POR MORTE RECEBIDO EM OUTRO PLANO DE BENEFÍCIOS ADMINISTRADO PELA FUNCEF";0
1998004465;113798;PECÚLIO POR MORTE DE ASSISTIDOS DECORRENTES DE BENEFÍCIOS PROGRAMADOS;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O VALOR DO BENEFÍCIO, DEVIDO AOS DEPENDENTES DO PARTICIPANTE QUE VIER A FALECER EM GOZO DE BENEFÍCIO,CORRESPONDERÁ A 2( DUAS) VEZES O VALOR DA RENDA VITALÍCIA OU PENSÃO, OBSERVADO O VALOR MÍNIMO DEFINIDO ATUARIALMENTE.

O VALOR SERÁ RATEADO EM PARTES IGUAIS ENTRE OS DEPENDENTES HABILITADOS.";0
1979002665;111593;PECÚLIO POR MORTE DE ATIVO;0;Capitalização;AGREGADO;"10 . SRB

SRB = SALÁRIO-REAL-DE-BENEFÍCIO";0
1999005147;110980;PECULIO POR MORTE DE ATIVO OU AUTOPATROCINADO;0;Capitalização;CRÉDITO UNITÁRIO PROJETADO;BENEFICIO = 5 X [SRB]= MÉDIA DO SALÁRIO DE PARTICIPAÇÃO,;0
1999002474;111827;"PECÚLIO POR MORTE DE ATIVO					";0;Repartição de Capital de Cobertura;;"B = 10 X MÉDIA DO SALÁRIO DE PARTICIPAÇÃO								";0
1984000918;112058;PECÚLIO POR MORTE DE CÔNJUGE DE PARTICIPANTE ASSISTIDO;0;Capitalização;AGREGADO;PAGAMENTO ÚNICO NÃO PODENDO SER SUPERIOR AO BENEFÍCIO DE PECÚLIO POR MORTE DO CÔNJUGE QUE TINHA DIREITO NA DATA DE APOSENTADORIA.;0
